FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,REPORT_PERIOD,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,PARENT_COMPANY_LEGAL_ID,CURRENT_DATE
"42","מנורה מבטחים ביטוח בע""מ אשראי ואג""ח","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","831.64","0.96","2.29","0.91","4.78","2.52","8.53","0.83","1.65","4.64","-0.60","-0.02","83.90","0","87.32","108.07","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","82.18","0.79","3.20","0.84","0.84","14.89","11.21","4.74","2.15","6.37","0.24","0.31","91.80","0","78.34","78.81","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","79.95","0.79","3.20","-2.01","-1.19","13","9.45","4.16","1.82","6.44","0","0.19","91.60","0","75.55","76.58","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","81.50","0.79","3.20","3.36","2.13","14.80","12.17","4.71","2.32","6.58","0.12","0.32","91.60","0","77.39","78.42","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","78.97","0.79","3.20","0.44","2.58","18.10","12.63","5.70","2.41","6.58","-0.12","0.32","91.20","0","76.08","77.29","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","78.64","0.79","3.20","0.63","3.23","18.36","13.03","5.78","2.48","6.58","-0.48","0.32","91.70","0","74.37","75.47","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","79.74","0.79","3.20","1.76","5.05","20.19","15.71","6.32","2.96","6.62","-0.24","0.40","91.90","0","74.64","75.56","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","83.08","0.79","3.20","2.30","7.46","23.37","20.30","7.25","3.77","6.62","-0.12","0.51","97.50","0","80.32","80.64","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","86.03","0.79","3.20","-1.40","5.96","23.09","17.88","7.17","3.34","6.65","","0.50","97.60","0","82.03","82.28","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","93.85","0.79","3.20","2.16","8.25","24.92","20.24","7.70","3.76","6.72","-0.60","0.48","97.80","0","90.64","90.86","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","92.87","0.79","3.20","-1.29","6.85","25.95","17.66","7.99","3.31","6.75","-0.48","0.38","98.30","0","89.44","89.65","520042540","12/29/2024 12:00:00 AM"
"43","מנורה מבטחים ביטוח בע""מ אג""ח ממשלות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","88.34","0.79","3.20","-1.54","5.20","24.11","17.55","7.47","3.29","6.75","-0.60","0.30","98.20","0","84.83","85.08","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","449.06","0.80","2.37","-0.01","-0.01","18.43","46.03","5.80","7.87","15.83","-0.48","0.44","90.70","445.22","317.78","140.01","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","470.54","0.80","2.37","4.50","4.49","20.66","49.47","6.46","8.37","15.90","-0.60","0.51","90.90","466.35","325.58","147.44","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","490.70","0.80","2.37","3.90","8.56","22.43","54.52","6.98","9.09","15.97","-0.72","0.58","91.10","488.41","348.79","151.03","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","477.46","0.80","2.37","-2.56","5.79","14.22","45.01","4.53","7.72","15.97","-0.48","0.47","91","479.86","338.87","139.59","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","492.21","0.80","2.37","2.29","8.21","15.32","52.44","4.87","8.80","15.93","-0.60","0.53","91.30","490.97","348.89","152.89","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","493.25","0.80","2.37","0.97","9.26","15.22","48.04","4.84","8.16","15.87","-0.24","0.52","91.30","486.95","350.87","153.07","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","499.94","0.80","2.37","1.79","11.21","16.77","49.42","5.30","8.36","15.87","-0.84","0.54","91.20","497.99","356.51","153.23","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","508.96","0.80","2.37","1.25","12.60","15.71","54.29","4.98","9.06","15.83","","0.55","91.10","502.85","354.51","150.64","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","518.25","0.80","2.37","2.53","15.45","20.75","53.84","6.49","9","15.80","-1.08","0.60","91.60","513.41","371.50","155.95","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","521.25","0.80","2.37","0.54","16.08","15.98","51.22","5.07","8.62","15.80","-0.96","0.58","91.50","516.93","363.51","151.51","520042540","12/29/2024 12:00:00 AM"
"44","מנורה מבטחים ביטוח בע""מ מניות","18","מנורה מבטחים חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","543.48","0.80","2.37","2.96","19.51","20.35","52.30","6.37","8.78","15.80","-0.96","0.62","91.50","524.35","360.84","151.33","520042540","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","934.73","0.81","2.63","0.23","0.23","3.81","14.48","1.25","2.74","4.23","0.48","0.19","83.30","2.12","151.46","121.22","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","928.40","0.81","2.63","0.32","0.55","4.29","13.77","1.41","2.61","4.19","0.36","0.16","83.30","4.14","151.64","121.73","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","934.60","0.81","2.63","0.81","1.37","4.28","13.69","1.41","2.60","4.19","0.36","0.17","82.90","4.26","164.98","124.43","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","941.08","0.81","2.63","-0.36","1","3.67","12.49","1.21","2.38","4.19","0.36","0.09","82.70","4.23","183.10","123.02","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","949.30","0.81","2.63","0.01","1.01","2.84","12.34","0.94","2.35","4.19","0.36","0.06","82.70","4.20","175.72","129.23","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","941.74","0.81","2.63","0.17","1.18","2.69","11.55","0.89","2.21","4.19","0.36","0.02","82.80","4.15","169.42","133.10","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","959.90","0.81","2.63","1.06","2.25","3.45","11.52","1.14","2.20","4.19","0.36","0.05","83.40","4.31","155.44","139.61","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","974.88","0.81","2.63","0.88","3.15","3.52","12.21","1.16","2.33","4.19","","0.04","83.50","4.32","153.22","133.84","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","977.45","0.81","2.63","0.69","3.87","4.25","12.42","1.40","2.37","4.19","0.36","0.11","83.40","4.68","163.17","129.78","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","984.50","0.81","2.63","0.42","4.30","4.36","12.03","1.43","2.30","4.19","0.36","0.09","83.50","4.78","166.48","132.24","520023185","12/29/2024 12:00:00 AM"
"47","הפניקס אשראי ואג""ח","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","995.87","0.81","2.63","1","5.35","4.82","12.75","1.58","2.43","4.23","0.24","0.14","83.70","4.58","168.70","116.33","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","18463.11","0.90","2.63","0.40","0.40","16.08","38.80","5.10","6.78","7.59","2.16","0.65","72.60","7896","8700.33","4595.42","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","18761.33","0.90","2.63","2.12","2.53","17.48","40.19","5.52","6.99","7.62","2.04","0.71","72.40","8186.01","8783.53","4726.16","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","19146.25","0.90","2.63","2.29","4.88","17.81","42.48","5.62","7.34","7.66","2.04","0.78","72.20","8648.20","9128.75","4878.19","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","18945.53","0.90","2.63","-1.12","3.70","14.41","38.48","4.59","6.73","7.66","2.04","0.67","71.50","8281.38","10528.34","4584.39","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","19233.03","0.90","2.63","1.54","5.30","14.07","42.93","4.49","7.41","7.62","2.28","0.75","71.50","8396.96","10689.57","4816.70","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","19277.53","0.90","2.63","0.61","5.94","13.99","40.72","4.46","7.07","7.59","2.28","0.72","71.30","8422.67","10707.46","4994.49","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","19552.15","0.90","2.63","1.25","7.27","15.71","41.65","4.98","7.21","7.59","2.16","0.75","71.70","8642.12","10764.78","5127.42","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","19805.23","0.90","2.63","0.93","8.26","15.05","43.53","4.78","7.50","7.59","","0.75","72","8642.47","10628.41","5156.61","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","20128.76","0.90","2.63","1.47","9.85","16.57","43.79","5.24","7.53","7.59","1.92","0.81","72","9018.35","11146.76","5231.50","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","20307.05","0.90","2.63","0.36","10.25","14.71","41.68","4.68","7.22","7.55","1.92","0.77","72.50","9117.47","11086.68","5106.93","520023185","12/29/2024 12:00:00 AM"
"50","הפניקס מסלול השקעה כללי","7","הפניקס חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","21049.43","0.90","2.63","2.16","12.63","17.36","43.37","5.48","7.47","7.59","2.04","0.84","72.80","9340.09","11069.41","5196.85","520023185","12/29/2024 12:00:00 AM"
"57","הכשרה חברה לביטוח בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","419.91","0.81","4.07","0.24","0.24","4.43","13.34","1.46","2.54","2.60","0.84","0.21","92.30","6.35","84.95","25.68","520042177","12/29/2024 12:00:00 AM"
"57","הכשרה חברה לביטוח בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","409.26","0.81","4.07","-0.26","-0.02","4.42","12.02","1.45","2.30","2.60","0.60","0.09","92.30","8.33","72.05","23.94","520042177","12/29/2024 12:00:00 AM"
"57","הכשרה חברה לביטוח בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","406.03","0.81","4.07","0.10","0.08","4.01","11.43","1.32","2.19","2.60","0.60","0.03","92.70","11.53","73.71","25.40","520042177","12/29/2024 12:00:00 AM"
"57","הכשרה חברה לביטוח בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","401.19","0.81","4.07","-0.34","-0.26","3.38","10.68","1.11","2.05","2.60","0.48","-0.08","92.80","16.41","72.86","24.18","520042177","12/29/2024 12:00:00 AM"
"57","הכשרה חברה לביטוח בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","391.23","0.81","4.07","0.31","0.05","3.26","10.68","1.08","2.05","2.60","0.48","-0.10","92.60","15.45","74.55","29.04","520042177","12/29/2024 12:00:00 AM"
